date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2018-01-09,2:34 PM,33 °F,29 °F,85 %,SSE,6 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2018-01-09,2:53 PM,33 °F,29 °F,85 %,S,7 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2018-01-09,3:53 PM,34 °F,29 °F,82 %,S,6 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy
2018-01-09,4:53 PM,34 °F,29 °F,82 %,SSE,6 mph,0 mph,29.55 in,0.0 in,Cloudy
2018-01-09,5:53 PM,33 °F,29 °F,85 %,SSE,7 mph,0 mph,29.54 in,0.0 in,Cloudy
2018-01-09,6:37 PM,32 °F,29 °F,88 %,SSE,7 mph,0 mph,29.54 in,0.0 in,Cloudy
2018-01-09,6:53 PM,32 °F,29 °F,88 %,SSE,6 mph,0 mph,29.54 in,0.0 in,Cloudy
2018-01-09,7:53 PM,31 °F,29 °F,92 %,SE,9 mph,0 mph,29.53 in,0.0 in,Cloudy
2018-01-09,8:53 PM,31 °F,29 °F,92 %,SSE,10 mph,20 mph,29.53 in,0.0 in,Cloudy
2018-01-09,9:45 PM,31 °F,29 °F,92 %,SSE,8 mph,0 mph,29.50 in,0.0 in,Cloudy
2018-01-09,9:53 PM,31 °F,29 °F,92 %,SSE,7 mph,0 mph,29.50 in,0.0 in,Cloudy
2018-01-09,10:53 PM,30 °F,28 °F,92 %,SSE,7 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy
2018-01-09,11:53 PM,30 °F,28 °F,92 %,SSE,7 mph,0 mph,29.47 in,0.0 in,Cloudy
2018-01-09,12:21 AM,30 °F,28 °F,92 %,SE,8 mph,0 mph,29.45 in,0.0 in,Fog
2018-01-09,12:53 AM,31 °F,29 °F,92 %,S,8 mph,0 mph,29.47 in,0.0 in,Fog
2018-01-10,1:06 AM,32 °F,30 °F,92 %,SSE,7 mph,0 mph,29.46 in,0.0 in,Fog
2018-01-10,1:53 AM,33 °F,31 °F,92 %,S,8 mph,0 mph,29.44 in,0.0 in,Fog
2018-01-10,2:53 AM,34 °F,33 °F,96 %,SSE,9 mph,0 mph,29.40 in,0.0 in,Fog
2018-01-10,3:12 AM,34 °F,33 °F,96 %,SE,13 mph,0 mph,29.38 in,0.0 in,Fog
2018-01-10,3:53 AM,35 °F,34 °F,96 %,SE,10 mph,0 mph,29.35 in,0.0 in,Fog
2018-01-10,4:53 AM,35 °F,35 °F,100 %,S,9 mph,0 mph,29.32 in,0.0 in,Light Drizzle
2018-01-10,5:53 AM,36 °F,36 °F,100 %,S,12 mph,0 mph,29.31 in,0.0 in,Light Drizzle
2018-01-10,6:53 AM,38 °F,37 °F,97 %,S,12 mph,0 mph,29.29 in,0.0 in,Light Drizzle
2018-01-10,7:53 AM,38 °F,38 °F,100 %,S,12 mph,0 mph,29.27 in,0.0 in,Fog
2018-01-10,8:53 AM,40 °F,39 °F,97 %,S,13 mph,0 mph,29.26 in,0.0 in,Fog
2018-01-10,9:53 AM,40 °F,40 °F,100 %,SSW,13 mph,0 mph,29.26 in,0.0 in,Light Drizzle
2018-01-10,10:53 AM,42 °F,41 °F,96 %,SSW,14 mph,0 mph,29.25 in,0.0 in,Light Drizzle
2018-01-10,11:53 AM,42 °F,42 °F,100 %,SSW,16 mph,23 mph,29.21 in,0.0 in,Light Drizzle
2018-01-10,12:53 PM,44 °F,43 °F,96 %,SSW,15 mph,25 mph,29.17 in,0.0 in,Light Drizzle
2018-01-10,1:53 PM,45 °F,44 °F,97 %,SSW,18 mph,28 mph,29.13 in,0.0 in,Light Drizzle
2018-01-10,2:13 PM,45 °F,45 °F,100 %,SSW,15 mph,28 mph,29.13 in,0.0 in,Cloudy
2018-01-10,2:37 PM,45 °F,45 °F,100 %,SSW,15 mph,24 mph,29.12 in,0.0 in,Fog
2018-01-10,2:53 PM,45 °F,45 °F,100 %,SSW,16 mph,0 mph,29.12 in,0.0 in,Fog
2018-01-10,3:18 PM,45 °F,45 °F,100 %,SSW,14 mph,20 mph,29.11 in,0.0 in,Fog
2018-01-10,3:53 PM,46 °F,46 °F,100 %,S,15 mph,23 mph,29.10 in,0.0 in,Light Drizzle
2018-01-10,4:11 PM,47 °F,47 °F,100 %,S,15 mph,23 mph,29.10 in,0.0 in,Fog
2018-01-10,4:36 PM,47 °F,47 °F,100 %,S,16 mph,28 mph,29.10 in,0.0 in,Fog
2018-01-10,4:53 PM,48 °F,47 °F,96 %,S,14 mph,25 mph,29.10 in,0.0 in,Fog
2018-01-10,5:10 PM,48 °F,48 °F,100 %,S,15 mph,25 mph,29.10 in,0.0 in,Cloudy
2018-01-10,5:53 PM,50 °F,49 °F,96 %,SSW,21 mph,28 mph,29.09 in,0.0 in,Cloudy / Windy
2018-01-10,6:53 PM,52 °F,50 °F,93 %,SSW,21 mph,35 mph,29.08 in,0.0 in,Cloudy / Windy
2018-01-10,7:53 PM,53 °F,51 °F,93 %,SSW,24 mph,37 mph,29.08 in,0.0 in,Cloudy / Windy
2018-01-10,8:53 PM,54 °F,51 °F,90 %,SSW,18 mph,30 mph,29.08 in,0.0 in,Cloudy
2018-01-10,9:53 PM,55 °F,51 °F,86 %,SSW,17 mph,33 mph,29.08 in,0.0 in,Cloudy
2018-01-10,10:53 PM,55 °F,51 °F,86 %,SSW,20 mph,35 mph,29.08 in,0.0 in,Cloudy
2018-01-10,11:53 PM,56 °F,51 °F,84 %,SSW,24 mph,36 mph,29.08 in,0.0 in,Cloudy / Windy
2018-01-10,12:06 AM,56 °F,52 °F,87 %,SSW,22 mph,36 mph,29.09 in,0.0 in,Cloudy / Windy
2018-01-10,12:46 AM,56 °F,52 °F,87 %,SSW,23 mph,31 mph,29.09 in,0.0 in,Cloudy / Windy
2018-01-10,12:53 AM,56 °F,52 °F,87 %,SSW,20 mph,31 mph,29.09 in,0.0 in,Cloudy
2018-01-11,1:53 AM,56 °F,53 °F,90 %,SSW,17 mph,31 mph,29.10 in,0.0 in,Cloudy
2018-01-11,2:41 AM,56 °F,53 °F,90 %,SSW,21 mph,29 mph,29.11 in,0.0 in,Cloudy / Windy
2018-01-11,2:53 AM,56 °F,53 °F,90 %,SSW,22 mph,29 mph,29.11 in,0.0 in,Cloudy / Windy
2018-01-11,3:53 AM,57 °F,53 °F,87 %,SSW,18 mph,30 mph,29.11 in,0.0 in,Cloudy
2018-01-11,4:43 AM,57 °F,53 °F,87 %,SSW,20 mph,30 mph,29.10 in,0.0 in,Cloudy
2018-01-11,4:53 AM,57 °F,53 °F,87 %,SSW,17 mph,30 mph,29.10 in,0.0 in,Cloudy
2018-01-11,5:53 AM,57 °F,53 °F,87 %,SSW,18 mph,28 mph,29.10 in,0.0 in,Cloudy
2018-01-11,6:53 AM,57 °F,54 °F,89 %,SSW,17 mph,28 mph,29.09 in,0.0 in,Light Rain
2018-01-11,7:53 AM,57 °F,54 °F,89 %,S,20 mph,28 mph,29.08 in,0.0 in,Cloudy
2018-01-11,8:53 AM,57 °F,55 °F,93 %,S,17 mph,29 mph,29.07 in,0.0 in,Light Rain
2018-01-11,9:14 AM,57 °F,55 °F,93 %,S,18 mph,29 mph,29.07 in,0.0 in,Light Rain
2018-01-11,9:22 AM,57 °F,55 °F,93 %,SSW,20 mph,26 mph,29.07 in,0.0 in,Light Rain
2018-01-11,9:41 AM,58 °F,55 °F,90 %,SSW,17 mph,31 mph,29.06 in,0.0 in,Light Rain
2018-01-11,9:53 AM,58 °F,55 °F,90 %,SSW,25 mph,36 mph,29.06 in,0.0 in,Light Rain / Windy
2018-01-11,10:53 AM,58 °F,56 °F,93 %,S,18 mph,26 mph,29.07 in,0.0 in,Light Rain
2018-01-11,11:53 AM,59 °F,57 °F,93 %,SSW,20 mph,28 mph,29.05 in,0.0 in,Light Rain
2018-01-11,12:30 PM,58 °F,58 °F,100 %,SSW,17 mph,25 mph,29.03 in,0.0 in,Light Rain
2018-01-11,12:46 PM,59 °F,58 °F,96 %,SSW,16 mph,29 mph,29.03 in,0.0 in,Light Rain
2018-01-11,12:53 PM,59 °F,58 °F,96 %,SW,20 mph,25 mph,29.04 in,0.0 in,Light Rain
2018-01-11,1:12 PM,57 °F,56 °F,96 %,SW,14 mph,23 mph,29.02 in,0.0 in,Cloudy
2018-01-11,1:24 PM,57 °F,56 °F,96 %,SW,14 mph,0 mph,29.02 in,0.0 in,Light Rain
2018-01-11,1:53 PM,57 °F,56 °F,96 %,SW,12 mph,0 mph,29.00 in,0.0 in,Light Rain
2018-01-11,2:17 PM,56 °F,56 °F,100 %,SSW,9 mph,0 mph,28.99 in,0.0 in,Light Rain
2018-01-11,2:53 PM,58 °F,57 °F,97 %,SSW,13 mph,20 mph,28.98 in,0.0 in,Cloudy
2018-01-11,3:00 PM,58 °F,58 °F,100 %,SSW,12 mph,0 mph,28.97 in,0.0 in,Cloudy
2018-01-11,3:23 PM,60 °F,58 °F,93 %,SSW,16 mph,25 mph,28.97 in,0.0 in,Cloudy
2018-01-11,3:53 PM,60 °F,58 °F,93 %,SSW,15 mph,23 mph,28.97 in,0.0 in,Cloudy
2018-01-11,4:25 PM,60 °F,57 °F,90 %,SSW,15 mph,0 mph,28.96 in,0.0 in,Cloudy
2018-01-11,4:53 PM,60 °F,56 °F,86 %,SSW,15 mph,0 mph,28.97 in,0.0 in,Light Rain
2018-01-11,5:43 PM,56 °F,54 °F,93 %,W,15 mph,21 mph,29.00 in,0.0 in,Light Rain
2018-01-11,5:51 PM,55 °F,54 °F,94 %,W,15 mph,0 mph,29.00 in,0.0 in,Light Rain
2018-01-11,5:53 PM,55 °F,53 °F,93 %,W,12 mph,0 mph,29.01 in,0.0 in,Light Rain
2018-01-11,6:14 PM,53 °F,51 °F,93 %,W,16 mph,24 mph,29.03 in,0.0 in,Light Rain
2018-01-11,6:33 PM,51 °F,51 °F,100 %,W,18 mph,23 mph,29.04 in,0.0 in,Light Rain
2018-01-11,6:53 PM,45 °F,44 °F,97 %,W,20 mph,30 mph,29.07 in,0.0 in,Light Rain
2018-01-11,7:53 PM,36 °F,36 °F,100 %,W,18 mph,26 mph,29.11 in,0.0 in,Cloudy
2018-01-11,8:53 PM,34 °F,33 °F,96 %,W,15 mph,0 mph,29.14 in,0.0 in,Cloudy
2018-01-11,9:53 PM,29 °F,26 °F,89 %,W,18 mph,24 mph,29.16 in,0.0 in,Cloudy
2018-01-11,10:17 PM,27 °F,23 °F,85 %,W,18 mph,24 mph,29.18 in,0.0 in,Cloudy
2018-01-11,10:53 PM,26 °F,21 °F,81 %,WNW,15 mph,23 mph,29.22 in,0.0 in,Cloudy
2018-01-11,11:53 PM,24 °F,19 °F,81 %,WNW,16 mph,0 mph,29.21 in,0.0 in,Cloudy
2018-01-11,12:53 AM,24 °F,18 °F,77 %,NW,20 mph,24 mph,29.22 in,0.0 in,Cloudy
2018-01-12,1:53 AM,23 °F,17 °F,78 %,WNW,12 mph,0 mph,29.26 in,0.0 in,Cloudy
2018-01-12,2:53 AM,23 °F,18 °F,81 %,NW,20 mph,0 mph,29.24 in,0.0 in,Light Snow
2018-01-12,3:19 AM,23 °F,18 °F,81 %,NW,18 mph,0 mph,29.25 in,0.0 in,Light Snow
2018-01-12,3:53 AM,23 °F,17 °F,78 %,NNW,21 mph,25 mph,29.26 in,0.0 in,Light Snow / Windy
2018-01-12,4:29 AM,23 °F,18 °F,81 %,NNW,20 mph,0 mph,29.26 in,0.0 in,Light Snow
2018-01-12,4:53 AM,23 °F,18 °F,81 %,NNW,17 mph,26 mph,29.27 in,0.0 in,Cloudy
2018-01-12,5:53 AM,23 °F,18 °F,81 %,NNW,17 mph,0 mph,29.32 in,0.0 in,Light Snow
2018-01-12,6:53 AM,24 °F,18 °F,77 %,NNW,21 mph,0 mph,29.33 in,0.0 in,Light Snow / Windy
2018-01-12,7:51 AM,25 °F,18 °F,74 %,N,17 mph,0 mph,29.37 in,0.0 in,Light Snow
2018-01-12,7:53 AM,24 °F,18 °F,77 %,N,18 mph,0 mph,29.37 in,0.0 in,Light Snow
2018-01-12,8:53 AM,23 °F,16 °F,74 %,N,18 mph,24 mph,29.39 in,0.0 in,Light Snow
2018-01-12,9:53 AM,22 °F,14 °F,72 %,N,22 mph,29 mph,29.43 in,0.0 in,Light Snow / Windy
2018-01-12,10:53 AM,22 °F,14 °F,72 %,N,17 mph,29 mph,29.46 in,0.0 in,Light Snow
2018-01-12,11:53 AM,23 °F,15 °F,72 %,N,29 mph,38 mph,29.43 in,0.0 in,Light Snow / Windy
2018-01-12,12:53 PM,23 °F,15 °F,72 %,N,23 mph,32 mph,29.43 in,0.0 in,Light Snow / Windy
2018-01-12,1:53 PM,23 °F,14 °F,68 %,N,29 mph,41 mph,29.43 in,0.0 in,Light Snow / Windy
2018-01-12,2:53 PM,22 °F,15 °F,75 %,N,21 mph,33 mph,29.46 in,0.0 in,Light Snow / Windy
2018-01-12,3:53 PM,22 °F,14 °F,72 %,N,22 mph,32 mph,29.51 in,0.0 in,Light Snow / Windy
2018-01-12,4:53 PM,22 °F,14 °F,72 %,N,21 mph,28 mph,29.55 in,0.0 in,Light Snow / Windy
2018-01-12,5:53 PM,21 °F,14 °F,74 %,N,21 mph,31 mph,29.56 in,0.0 in,Light Snow / Windy
2018-01-12,6:53 PM,22 °F,15 °F,75 %,NNW,17 mph,31 mph,29.60 in,0.0 in,Light Snow
2018-01-12,7:53 PM,20 °F,12 °F,71 %,NNW,18 mph,32 mph,29.62 in,0.0 in,Light Snow
2018-01-12,8:53 PM,19 °F,10 °F,68 %,NNW,20 mph,30 mph,29.65 in,0.0 in,Light Snow
2018-01-12,9:48 PM,18 °F,7 °F,63 %,N,22 mph,30 mph,29.67 in,0.0 in,Light Snow / Windy
2018-01-12,9:53 PM,18 °F,6 °F,60 %,N,18 mph,30 mph,29.67 in,0.0 in,Light Snow
2018-01-12,10:53 PM,18 °F,5 °F,57 %,N,24 mph,31 mph,29.69 in,0.0 in,Light Snow / Windy
2018-01-12,11:53 PM,17 °F,3 °F,54 %,N,20 mph,25 mph,29.71 in,0.0 in,Light Snow
2018-01-12,12:53 AM,16 °F,2 °F,54 %,NNW,22 mph,28 mph,29.72 in,0.0 in,Light Snow / Windy
2018-01-13,1:53 AM,15 °F,2 °F,56 %,NNW,24 mph,32 mph,29.73 in,0.0 in,Light Snow / Windy
2018-01-13,2:53 AM,14 °F,1 °F,56 %,NNW,20 mph,29 mph,29.76 in,0.0 in,Light Snow
2018-01-13,3:53 AM,13 °F,1 °F,59 %,NNW,18 mph,0 mph,29.78 in,0.0 in,Light Snow
2018-01-13,4:53 AM,11 °F,1 °F,64 %,NNW,17 mph,0 mph,29.79 in,0.0 in,Light Snow
2018-01-13,5:18 AM,11 °F,0 °F,61 %,NNW,18 mph,0 mph,29.80 in,0.0 in,Partly Cloudy
2018-01-13,5:53 AM,10 °F,0 °F,64 %,NNW,14 mph,0 mph,29.81 in,0.0 in,Fair
2018-01-13,6:53 AM,9 °F,-1 °F,64 %,NNW,10 mph,0 mph,29.83 in,0.0 in,Fair
2018-01-13,7:53 AM,8 °F,-1 °F,67 %,NNW,16 mph,0 mph,29.85 in,0.0 in,Fair
2018-01-13,8:53 AM,8 °F,-1 °F,67 %,NW,14 mph,0 mph,29.88 in,0.0 in,Fair
2018-01-13,9:53 AM,9 °F,-2 °F,61 %,NW,13 mph,0 mph,29.89 in,0.0 in,Fair
2018-01-13,10:53 AM,12 °F,-3 °F,51 %,NNW,12 mph,0 mph,29.91 in,0.0 in,Fair
2018-01-13,11:53 AM,13 °F,-4 °F,47 %,NNW,12 mph,0 mph,29.91 in,0.0 in,Fair
2018-01-13,12:53 PM,14 °F,-5 °F,43 %,NW,8 mph,0 mph,29.90 in,0.0 in,Fair
2018-01-13,1:53 PM,15 °F,-7 °F,37 %,NW,9 mph,0 mph,29.90 in,0.0 in,Fair
2018-01-13,2:53 PM,17 °F,-7 °F,34 %,N,7 mph,0 mph,29.89 in,0.0 in,Fair
2018-01-13,3:53 PM,17 °F,-6 °F,36 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fair
2018-01-13,4:53 PM,16 °F,-5 °F,39 %,WNW,7 mph,0 mph,29.91 in,0.0 in,Fair
2018-01-13,5:53 PM,14 °F,-5 °F,43 %,W,5 mph,0 mph,29.92 in,0.0 in,Fair
2018-01-13,6:53 PM,14 °F,-4 °F,45 %,WNW,6 mph,0 mph,29.93 in,0.0 in,Fair
2018-01-13,7:53 PM,13 °F,-2 °F,51 %,NW,8 mph,0 mph,29.94 in,0.0 in,Fair
2018-01-13,8:53 PM,12 °F,-2 °F,53 %,NW,7 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-13,9:53 PM,11 °F,-1 °F,59 %,NW,6 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-13,10:53 PM,11 °F,-2 °F,56 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Fair
2018-01-13,11:53 PM,11 °F,-1 °F,59 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Fair
2018-01-13,12:53 AM,10 °F,-1 °F,61 %,WNW,5 mph,0 mph,29.96 in,0.0 in,Fair
2018-01-14,1:53 AM,9 °F,-2 °F,61 %,WNW,5 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-14,2:53 AM,9 °F,-1 °F,64 %,NW,3 mph,0 mph,29.96 in,0.0 in,Fair
2018-01-14,3:53 AM,7 °F,-1 °F,70 %,WNW,3 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-14,4:53 AM,7 °F,-1 °F,70 %,W,3 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-14,5:53 AM,8 °F,0 °F,70 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-14,6:53 AM,8 °F,0 °F,70 %,SW,5 mph,0 mph,29.96 in,0.0 in,Fair
2018-01-14,7:53 AM,8 °F,0 °F,70 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Fair
2018-01-14,8:53 AM,8 °F,0 °F,70 %,S,5 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2018-01-14,9:53 AM,12 °F,1 °F,61 %,SSW,9 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2018-01-14,10:53 AM,14 °F,1 °F,56 %,SSW,12 mph,0 mph,29.94 in,0.0 in,Partly Cloudy
2018-01-14,11:53 AM,16 °F,0 °F,49 %,SSW,8 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy
2018-01-14,12:53 PM,18 °F,-1 °F,44 %,S,9 mph,20 mph,29.86 in,0.0 in,Mostly Cloudy
2018-01-14,1:53 PM,20 °F,0 °F,42 %,S,10 mph,0 mph,29.82 in,0.0 in,Mostly Cloudy
2018-01-14,2:53 PM,22 °F,1 °F,40 %,SSW,12 mph,20 mph,29.78 in,0.0 in,Mostly Cloudy
2018-01-14,3:53 PM,22 °F,3 °F,44 %,S,13 mph,23 mph,29.74 in,0.0 in,Cloudy
2018-01-14,4:53 PM,21 °F,5 °F,50 %,S,15 mph,24 mph,29.73 in,0.0 in,Cloudy
2018-01-14,5:53 PM,21 °F,8 °F,57 %,S,14 mph,0 mph,29.71 in,0.0 in,Light Snow
2018-01-14,6:53 PM,19 °F,11 °F,71 %,SSE,16 mph,23 mph,29.71 in,0.0 in,Light Snow
2018-01-14,7:38 PM,18 °F,12 °F,78 %,S,10 mph,22 mph,29.70 in,0.0 in,Light Snow
2018-01-14,7:53 PM,18 °F,13 °F,81 %,SSE,13 mph,0 mph,29.69 in,0.0 in,Light Snow
2018-01-14,8:36 PM,18 °F,14 °F,84 %,S,12 mph,22 mph,29.68 in,0.0 in,Light Snow
2018-01-14,8:53 PM,18 °F,13 °F,81 %,S,13 mph,22 mph,29.68 in,0.0 in,Light Snow
2018-01-14,9:45 PM,18 °F,14 °F,84 %,SSE,12 mph,0 mph,29.66 in,0.0 in,Light Snow
2018-01-14,9:53 PM,18 °F,14 °F,84 %,SSE,10 mph,0 mph,29.66 in,0.0 in,Light Snow
2018-01-14,10:24 PM,18 °F,15 °F,88 %,SSE,12 mph,0 mph,29.65 in,0.0 in,Light Snow
2018-01-14,10:53 PM,19 °F,15 °F,85 %,S,13 mph,23 mph,29.63 in,0.0 in,Light Snow
2018-01-14,11:27 PM,19 °F,15 °F,85 %,S,13 mph,0 mph,29.63 in,0.0 in,Light Snow
2018-01-14,11:53 PM,19 °F,15 °F,85 %,S,16 mph,0 mph,29.62 in,0.0 in,Light Snow
2018-01-14,12:37 AM,19 °F,15 °F,85 %,S,12 mph,0 mph,29.60 in,0.0 in,Light Snow
2018-01-14,12:53 AM,19 °F,15 °F,85 %,S,14 mph,20 mph,29.59 in,0.0 in,Light Snow
2018-01-15,1:53 AM,19 °F,14 °F,81 %,S,16 mph,0 mph,29.56 in,0.0 in,Light Snow
2018-01-15,2:25 AM,19 °F,15 °F,85 %,S,14 mph,21 mph,29.55 in,0.0 in,Light Snow
2018-01-15,2:38 AM,19 °F,15 °F,85 %,S,13 mph,0 mph,29.54 in,0.0 in,Light Snow
2018-01-15,2:53 AM,19 °F,15 °F,85 %,SSE,12 mph,0 mph,29.53 in,0.0 in,Light Snow
2018-01-15,3:48 AM,19 °F,16 °F,86 %,SSE,14 mph,0 mph,29.51 in,0.0 in,Light Snow
2018-01-15,3:53 AM,19 °F,15 °F,85 %,SSE,12 mph,0 mph,29.51 in,0.0 in,Light Snow
2018-01-15,4:53 AM,19 °F,16 °F,88 %,S,13 mph,20 mph,29.49 in,0.0 in,Light Snow
2018-01-15,5:53 AM,20 °F,16 °F,85 %,SSE,12 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,6:53 AM,20 °F,16 °F,85 %,SSE,12 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,7:53 AM,20 °F,16 °F,85 %,S,10 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,8:02 AM,20 °F,16 °F,85 %,SSE,10 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,8:45 AM,20 °F,16 °F,85 %,SSE,10 mph,0 mph,29.47 in,0.0 in,Light Snow
2018-01-15,8:53 AM,20 °F,16 °F,85 %,SSE,10 mph,0 mph,29.47 in,0.0 in,Light Snow
2018-01-15,9:44 AM,20 °F,17 °F,89 %,S,9 mph,17 mph,29.47 in,0.0 in,Light Snow
2018-01-15,9:53 AM,21 °F,17 °F,85 %,S,9 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,10:13 AM,21 °F,17 °F,85 %,VAR,7 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,10:53 AM,22 °F,18 °F,85 %,S,8 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,11:09 AM,22 °F,18 °F,85 %,S,8 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,11:51 AM,23 °F,19 °F,86 %,SSW,8 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,11:52 AM,23 °F,19 °F,85 %,SSW,8 mph,0 mph,29.48 in,0.0 in,Light Snow
2018-01-15,12:26 PM,24 °F,19 °F,81 %,SSW,7 mph,0 mph,29.47 in,0.0 in,Light Snow
2018-01-15,12:53 PM,24 °F,19 °F,81 %,WSW,10 mph,0 mph,29.47 in,0.0 in,Light Snow
2018-01-15,1:53 PM,20 °F,16 °F,85 %,W,15 mph,0 mph,29.47 in,0.0 in,Light Snow
2018-01-15,2:43 PM,18 °F,12 °F,78 %,WSW,16 mph,0 mph,29.50 in,0.0 in,Light Snow
2018-01-15,2:53 PM,17 °F,12 °F,81 %,W,15 mph,0 mph,29.50 in,0.0 in,Light Snow
2018-01-15,3:31 PM,17 °F,11 °F,77 %,WSW,16 mph,21 mph,29.52 in,0.0 in,Light Snow
2018-01-15,3:53 PM,16 °F,11 °F,81 %,WSW,16 mph,0 mph,29.53 in,0.0 in,Light Snow
2018-01-15,4:53 PM,16 °F,10 °F,77 %,W,12 mph,0 mph,29.56 in,0.0 in,Light Snow
2018-01-15,5:12 PM,16 °F,11 °F,81 %,W,13 mph,0 mph,29.57 in,0.0 in,Light Snow
2018-01-15,5:53 PM,15 °F,10 °F,80 %,W,13 mph,0 mph,29.58 in,0.0 in,Light Snow
2018-01-15,6:06 PM,15 °F,9 °F,77 %,WSW,16 mph,0 mph,29.59 in,0.0 in,Light Snow
2018-01-15,6:53 PM,13 °F,7 °F,77 %,W,18 mph,0 mph,29.61 in,0.0 in,Light Snow
2018-01-15,7:53 PM,12 °F,6 °F,77 %,W,15 mph,0 mph,29.63 in,0.0 in,Light Snow
2018-01-15,8:53 PM,12 °F,7 °F,80 %,WSW,15 mph,22 mph,29.64 in,0.0 in,Light Snow
2018-01-15,9:53 PM,11 °F,5 °F,77 %,WSW,14 mph,0 mph,29.65 in,0.0 in,Light Snow
2018-01-15,10:40 PM,10 °F,5 °F,80 %,WSW,16 mph,0 mph,29.66 in,0.0 in,Light Snow
2018-01-15,10:53 PM,10 °F,5 °F,80 %,WSW,15 mph,0 mph,29.66 in,0.0 in,Light Snow
2018-01-15,11:20 PM,9 °F,4 °F,80 %,WSW,16 mph,0 mph,29.66 in,0.0 in,Light Snow
2018-01-15,11:41 PM,9 °F,4 °F,80 %,WSW,12 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-15,11:53 PM,9 °F,5 °F,84 %,WSW,12 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-15,12:17 AM,9 °F,5 °F,84 %,WSW,13 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-15,12:45 AM,9 °F,5 °F,84 %,WSW,13 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-15,12:53 AM,9 °F,4 °F,80 %,WSW,13 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-16,1:30 AM,8 °F,3 °F,80 %,W,10 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-16,1:47 AM,9 °F,3 °F,79 %,W,12 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-16,1:53 AM,8 °F,3 °F,80 %,W,12 mph,0 mph,29.67 in,0.0 in,Light Snow
2018-01-16,2:19 AM,8 °F,3 °F,80 %,W,12 mph,0 mph,29.68 in,0.0 in,Light Snow
2018-01-16,2:53 AM,7 °F,3 °F,84 %,WSW,12 mph,0 mph,29.69 in,0.0 in,Light Snow
2018-01-16,3:35 AM,6 °F,2 °F,83 %,WSW,12 mph,0 mph,29.70 in,0.0 in,Light Snow
2018-01-16,3:43 AM,6 °F,2 °F,83 %,WSW,12 mph,0 mph,29.70 in,0.0 in,Light Snow
2018-01-16,3:53 AM,6 °F,2 °F,83 %,WSW,12 mph,0 mph,29.70 in,0.0 in,Light Snow
2018-01-16,4:12 AM,6 °F,2 °F,83 %,WSW,13 mph,0 mph,29.70 in,0.0 in,Light Snow
2018-01-16,4:36 AM,6 °F,2 °F,83 %,W,10 mph,0 mph,29.70 in,0.0 in,Light Snow
2018-01-16,4:53 AM,7 °F,2 °F,80 %,W,14 mph,0 mph,29.71 in,0.0 in,Light Snow
2018-01-16,5:00 AM,7 °F,2 °F,80 %,W,10 mph,0 mph,29.70 in,0.0 in,Light Snow
2018-01-16,5:53 AM,7 °F,3 °F,84 %,W,12 mph,0 mph,29.71 in,0.0 in,Light Snow
2018-01-16,6:53 AM,8 °F,4 °F,83 %,W,9 mph,0 mph,29.71 in,0.0 in,Light Snow
2018-01-16,7:53 AM,10 °F,6 °F,84 %,WSW,8 mph,0 mph,29.73 in,0.0 in,Light Snow
2018-01-16,8:08 AM,10 °F,7 °F,87 %,WSW,9 mph,0 mph,29.73 in,0.0 in,Light Snow
2018-01-16,8:25 AM,11 °F,7 °F,84 %,W,9 mph,0 mph,29.74 in,0.0 in,Light Snow
